,id_10_8_RGB_mock_frame_00_00_11.png,id_10_8_RGB_mock_frame_00_00_11.png,id_11_8_RGB_mock_frame_00_00_11.png,id_11_8_RGB_mock_frame_00_00_11.png,id_12_8_RGB_mock_frame_00_00_11.png,id_12_8_RGB_mock_frame_00_00_11.png,id_13_8_RGB_mock_frame_00_00_11.png,id_13_8_RGB_mock_frame_00_00_11.png,id_14_8_RGB_mock_frame_00_00_11.png,id_14_8_RGB_mock_frame_00_00_11.png,id_15_8_RGB_mock_frame_00_00_11.png,id_15_8_RGB_mock_frame_00_00_11.png,id_1_8_RGB_mock_frame_00_00_11.png,id_1_8_RGB_mock_frame_00_00_11.png,id_2_8_RGB_mock_frame_00_00_11.png,id_2_8_RGB_mock_frame_00_00_11.png,id_3_8_RGB_mock_frame_00_00_11.png,id_3_8_RGB_mock_frame_00_00_11.png,id_46_12_RGB_mock_frame_00_00_11.png,id_46_12_RGB_mock_frame_00_00_11.png,id_47_12_RGB_mock_frame_00_00_11.png,id_47_12_RGB_mock_frame_00_00_11.png,id_48_12_RGB_mock_frame_00_00_11.png,id_48_12_RGB_mock_frame_00_00_11.png,id_49_12_RGB_mock_frame_00_00_11.png,id_49_12_RGB_mock_frame_00_00_11.png,id_4_8_RGB_mock_frame_00_00_11.png,id_4_8_RGB_mock_frame_00_00_11.png,id_50_12_RGB_mock_frame_00_00_11.png,id_50_12_RGB_mock_frame_00_00_11.png,id_51_12_RGB_mock_frame_00_00_11.png,id_51_12_RGB_mock_frame_00_00_11.png,id_52_12_RGB_mock_frame_00_00_11.png,id_52_12_RGB_mock_frame_00_00_11.png,id_53_12_RGB_mock_frame_00_00_11.png,id_53_12_RGB_mock_frame_00_00_11.png,id_54_12_RGB_mock_frame_00_00_11.png,id_54_12_RGB_mock_frame_00_00_11.png,id_55_12_RGB_mock_frame_00_00_11.png,id_55_12_RGB_mock_frame_00_00_11.png,id_56_12_RGB_mock_frame_00_00_11.png,id_56_12_RGB_mock_frame_00_00_11.png,id_57_12_RGB_mock_frame_00_00_11.png,id_57_12_RGB_mock_frame_00_00_11.png,id_58_12_RGB_mock_frame_00_00_11.png,id_58_12_RGB_mock_frame_00_00_11.png,id_59_12_RGB_mock_frame_00_00_11.png,id_59_12_RGB_mock_frame_00_00_11.png,id_5_8_RGB_mock_frame_00_00_11.png,id_5_8_RGB_mock_frame_00_00_11.png,id_60_12_RGB_mock_frame_00_00_11.png,id_60_12_RGB_mock_frame_00_00_11.png,id_6_8_RGB_mock_frame_00_00_11.png,id_6_8_RGB_mock_frame_00_00_11.png,id_7_8_RGB_mock_frame_00_00_11.png,id_7_8_RGB_mock_frame_00_00_11.png,id_8_8_RGB_mock_frame_00_00_11.png,id_8_8_RGB_mock_frame_00_00_11.png,id_9_8_RGB_mock_frame_00_00_11.png,id_9_8_RGB_mock_frame_00_00_11.png
id_50_12_RGB_mock_frame_00_00_01.png,0.792346,0.792346,0.79809546,0.79809546,0.60208786,0.60208786,0.672298,0.672298,0.78797317,0.78797317,0.7282864,0.7282864,0.81304145,0.81304145,0.70465976,0.70465976,0.7629356,0.7629356,0.70264703,0.70264703,0.6081422,0.6081422,0.6076183,0.6076183,0.69644314,0.69644314,0.7152847,0.7152847,0.22091115,0.22091115,0.46192205,0.46192205,0.50581,0.50581,0.45570445,0.45570457,0.48811513,0.48811513,0.55669487,0.55669487,0.6721696,0.6721696,0.63326144,0.63326144,0.4825191,0.4825191,0.6120876,0.6120876,0.6207162,0.6207162,0.5750969,0.5750969,0.68917114,0.68917114,0.8418554,0.8418554,0.83972657,0.83972657,0.7669524,0.7669524
id_51_12_RGB_mock_frame_00_00_01.png,0.8103929,0.8103929,0.69974446,0.69974446,0.76696396,0.76696396,0.79227555,0.79227555,0.7459656,0.7459656,0.7384825,0.7384825,0.8145469,0.8145469,0.6927599,0.6927599,0.7620983,0.7620983,0.67145216,0.67145216,0.6342899,0.6342899,0.6353452,0.6353452,0.66728985,0.66728985,0.76607835,0.76607835,0.60508823,0.60508823,0.2539389,0.2539389,0.6230832,0.6230832,0.52378243,0.52378243,0.5105692,0.5105692,0.5410329,0.5410329,0.5881614,0.5881614,0.71830076,0.71830076,0.5647839,0.5647839,0.51041806,0.51041806,0.83669543,0.83669543,0.70079136,0.70079136,0.77758133,0.77758133,0.70443237,0.70443237,0.8592904,0.8592904,0.7449295,0.7449295
id_51_12_RGB_mock_frame_00_00_01.png,0.8103929,0.8103929,0.6997445,0.6997445,0.766964,0.766964,0.7922755,0.7922755,0.7459656,0.7459656,0.7384825,0.7384825,0.8145468,0.8145468,0.6927599,0.6927599,0.7620983,0.7620983,0.6714521,0.6714521,0.6342899,0.6342899,0.6353452,0.6353452,0.66728985,0.66728985,0.76607835,0.76607835,0.6050883,0.6050883,0.25393903,0.25393903,0.6230832,0.6230832,0.52378243,0.52378243,0.5105693,0.5105693,0.5410329,0.5410329,0.5881614,0.5881614,0.71830076,0.71830076,0.5647839,0.5647839,0.51041806,0.51041806,0.83669543,0.83669543,0.7007914,0.7007914,0.7775814,0.7775814,0.70443237,0.70443237,0.8592904,0.8592904,0.7449295,0.7449295
id_52_12_RGB_mock_frame_00_00_01.png,0.81719035,0.81719035,0.6090773,0.6090773,0.84280616,0.84280616,0.68790865,0.68790865,0.7682463,0.7682463,0.73436487,0.73436487,0.7121458,0.7121458,0.7808215,0.7808215,0.8062261,0.8062261,0.5406337,0.5406337,0.40512574,0.40512574,0.7364303,0.7364303,0.8109812,0.8109812,0.76775557,0.76775557,0.61208993,0.61208993,0.47254318,0.47254318,0.17473775,0.17473775,0.63571894,0.63571894,0.58408034,0.58408034,0.6602216,0.6602216,0.5333121,0.5333121,0.78135437,0.78135437,0.65650046,0.65650046,0.59642744,0.59642744,0.5415815,0.5415815,0.6278895,0.6278895,0.60225403,0.60225403,0.6873962,0.6873962,0.766588,0.766588,0.722094,0.722094
id_52_12_RGB_mock_frame_00_00_01.png,0.81719035,0.81719035,0.6090773,0.6090773,0.84280616,0.84280616,0.68790865,0.68790865,0.7682463,0.7682463,0.73436487,0.73436487,0.7121458,0.7121458,0.7808215,0.7808215,0.8062261,0.8062261,0.5406337,0.5406337,0.40512574,0.40512574,0.7364303,0.7364303,0.8109812,0.8109812,0.76775557,0.76775557,0.61208993,0.61208993,0.47254318,0.47254318,0.17473775,0.17473775,0.63571894,0.63571894,0.58408034,0.58408034,0.6602216,0.6602216,0.5333121,0.5333121,0.78135437,0.78135437,0.65650046,0.65650046,0.59642744,0.59642744,0.5415815,0.5415815,0.6278895,0.6278895,0.60225403,0.60225403,0.6873962,0.6873962,0.766588,0.766588,0.722094,0.722094
id_53_12_RGB_mock_frame_00_00_01.png,0.7629638,0.7629638,0.7343214,0.7343214,0.5261423,0.5261423,0.6425052,0.6425052,0.69283235,0.69283235,0.7035891,0.7035891,0.80611163,0.80611163,0.5219333,0.5219333,0.78647447,0.7864744,0.5902119,0.5902119,0.58174026,0.58174026,0.6106382,0.6106382,0.6843159,0.6843159,0.6200943,0.62009436,0.5140623,0.5140623,0.32207024,0.32207024,0.6299531,0.6299531,0.45574415,0.45574415,0.53238165,0.53238165,0.45703465,0.45703465,0.6169796,0.6169796,0.65907407,0.65907407,0.49840033,0.49840033,0.5004317,0.5004317,0.6862176,0.6862176,0.5581671,0.5581671,0.6301812,0.6301812,0.70453525,0.70453525,0.8598645,0.8598645,0.7223177,0.7223177
id_53_12_RGB_mock_frame_00_00_01.png,0.7629638,0.7629638,0.7343214,0.7343214,0.5261423,0.5261423,0.6425052,0.6425052,0.69283235,0.69283235,0.7035891,0.7035891,0.80611163,0.80611163,0.5219333,0.5219333,0.78647447,0.7864744,0.5902119,0.5902119,0.58174026,0.58174026,0.6106382,0.6106382,0.6843159,0.6843159,0.6200943,0.62009436,0.5140623,0.5140623,0.32207024,0.32207024,0.6299531,0.6299531,0.45574415,0.45574415,0.53238165,0.53238165,0.45703465,0.45703465,0.6169796,0.6169796,0.65907407,0.65907407,0.49840033,0.49840033,0.5004317,0.5004317,0.6862176,0.6862176,0.5581671,0.5581671,0.6301812,0.6301812,0.70453525,0.70453525,0.8598645,0.8598645,0.7223177,0.7223177
id_54_12_RGB_mock_frame_00_00_01.png,0.84853053,0.84853053,0.7833516,0.7833516,0.63347566,0.63347566,0.8483816,0.8483816,0.7870972,0.7870972,0.79241186,0.79241186,0.80359393,0.80359393,0.714872,0.714872,0.7570503,0.7570503,0.7325245,0.7325245,0.7169399,0.7169399,0.520321,0.520321,0.61529493,0.61529493,0.64614195,0.6461419,0.5550735,0.5550735,0.5745024,0.5745024,0.6813754,0.6813754,0.5474676,0.5474676,0.22210538,0.22210538,0.67859876,0.67859876,0.62191695,0.62191695,0.599563,0.599563,0.6803969,0.6803969,0.7275625,0.7275625,0.8130249,0.8130249,0.61756057,0.61756057,0.7616755,0.7616755,0.6686442,0.6686442,0.74882686,0.74882686,0.7977209,0.7977209
id_54_12_RGB_mock_frame_00_00_01.png,0.84853053,0.84853053,0.7833516,0.7833516,0.63347566,0.63347566,0.8483816,0.8483816,0.7870972,0.7870972,0.79241186,0.79241186,0.80359393,0.80359393,0.714872,0.714872,0.7570503,0.7570503,0.7325245,0.7325245,0.7169399,0.7169399,0.520321,0.520321,0.61529493,0.61529493,0.64614195,0.6461419,0.5550735,0.5550735,0.5745024,0.5745024,0.6813754,0.6813754,0.5474676,0.5474676,0.22210538,0.22210538,0.67859876,0.67859876,0.62191695,0.62191695,0.599563,0.599563,0.6803969,0.6803969,0.7275625,0.7275625,0.8130249,0.8130249,0.61756057,0.61756057,0.7616755,0.7616755,0.6686442,0.6686442,0.74882686,0.74882686,0.7977209,0.7977209
id_55_12_RGB_mock_frame_00_00_01.png,0.81642354,0.81642354,0.7942275,0.7942275,0.58017373,0.58017373,0.64398086,0.64398086,0.7633348,0.76333475,0.6345743,0.6345743,0.812855,0.812855,0.6933707,0.6933707,0.72844845,0.72844845,0.6502071,0.6502071,0.6287468,0.6287468,0.71013004,0.71013004,0.66977286,0.66977286,0.6788962,0.6788962,0.54515433,0.54515433,0.4275927,0.4275927,0.5965663,0.5965663,0.39885777,0.39885783,0.5882486,0.5882486,0.14364517,0.14364517,0.5966634,0.5966634,0.67416143,0.67416143,0.4109149,0.4109149,0.471806,0.471806,0.6820066,0.6820066,0.5489027,0.5489027,0.57329166,0.57329166,0.72689414,0.72689414,0.84735197,0.84735197,0.7269875,0.7269875
id_55_12_RGB_mock_frame_00_00_01.png,0.81642354,0.81642354,0.7942275,0.7942275,0.58017373,0.58017373,0.64398086,0.64398086,0.7633348,0.76333475,0.6345743,0.6345743,0.812855,0.812855,0.6933707,0.6933707,0.72844845,0.72844845,0.6502071,0.6502071,0.6287468,0.6287468,0.71013004,0.71013004,0.66977286,0.66977286,0.6788962,0.6788962,0.54515433,0.54515433,0.4275927,0.4275927,0.5965663,0.5965663,0.39885777,0.39885783,0.5882486,0.5882486,0.14364517,0.14364517,0.5966634,0.5966634,0.67416143,0.67416143,0.4109149,0.4109149,0.471806,0.471806,0.6820066,0.6820066,0.5489027,0.5489027,0.57329166,0.57329166,0.72689414,0.72689414,0.84735197,0.84735197,0.7269875,0.7269875
id_56_12_RGB_mock_frame_00_00_01.png,0.8130792,0.8130792,0.73670965,0.73670965,0.7610661,0.7610661,0.637667,0.637667,0.7760491,0.7760491,0.57060224,0.57060224,0.71939754,0.71939754,0.5780345,0.5780345,0.7979399,0.7979399,0.5223434,0.5223434,0.5449755,0.5449755,0.7570758,0.7570758,0.780071,0.780071,0.73404944,0.73404944,0.48584974,0.48584974,0.44832194,0.44832194,0.4926039,0.4926039,0.6029856,0.6029856,0.47278267,0.47278267,0.50363183,0.50363183,0.22833872,0.22833872,0.7992021,0.7992021,0.4787706,0.4787706,0.5581894,0.5581894,0.62046665,0.62046665,0.74306184,0.74306184,0.68680656,0.68680656,0.8572402,0.8572402,0.78534544,0.78534544,0.5738951,0.5738951
id_56_12_RGB_mock_frame_00_00_01.png,0.8130792,0.8130792,0.73670965,0.73670965,0.7610661,0.7610661,0.637667,0.637667,0.7760491,0.7760491,0.57060224,0.57060224,0.71939754,0.71939754,0.5780345,0.5780345,0.7979399,0.7979399,0.5223434,0.5223434,0.5449755,0.5449755,0.7570758,0.7570758,0.780071,0.780071,0.73404944,0.73404944,0.48584974,0.48584974,0.44832194,0.44832194,0.4926039,0.4926039,0.6029856,0.6029856,0.47278267,0.47278267,0.50363183,0.50363183,0.22833872,0.22833872,0.7992021,0.7992021,0.4787706,0.4787706,0.5581894,0.5581894,0.62046665,0.62046665,0.74306184,0.74306184,0.68680656,0.68680656,0.8572402,0.8572402,0.78534544,0.78534544,0.5738951,0.5738951
id_57_12_RGB_mock_frame_00_00_01.png,0.71098757,0.71098757,0.743018,0.743018,0.5994294,0.5994294,0.69176567,0.69176567,0.6520187,0.65201867,0.74270904,0.74270904,0.7469971,0.7469971,0.80038023,0.80038023,0.7410321,0.7410321,0.8401183,0.8401183,0.67598486,0.67598486,0.53581613,0.53581613,0.67254514,0.67254514,0.66577816,0.6657782,0.6732199,0.6732199,0.6123774,0.6123774,0.7283584,0.7283584,0.62719184,0.6271918,0.7024612,0.7024612,0.6474439,0.6474439,0.78738904,0.78738904,0.22289896,0.22289896,0.682112,0.682112,0.7136606,0.7136606,0.7119123,0.7119123,0.5353297,0.5353297,0.736826,0.736826,0.7270255,0.7270255,0.7068174,0.7068174,0.7893798,0.7893798
id_57_12_RGB_mock_frame_00_00_01.png,0.71098757,0.71098757,0.743018,0.743018,0.5994294,0.5994294,0.69176567,0.69176567,0.6520187,0.65201867,0.74270904,0.74270904,0.7469971,0.7469971,0.80038023,0.80038023,0.7410321,0.7410321,0.8401183,0.8401183,0.67598486,0.67598486,0.53581613,0.53581613,0.67254514,0.67254514,0.66577816,0.6657782,0.6732199,0.6732199,0.6123774,0.6123774,0.7283584,0.7283584,0.62719184,0.6271918,0.7024612,0.7024612,0.6474439,0.6474439,0.78738904,0.78738904,0.22289896,0.22289896,0.682112,0.682112,0.7136606,0.7136606,0.7119123,0.7119123,0.5353297,0.5353297,0.736826,0.736826,0.7270255,0.7270255,0.7068174,0.7068174,0.7893798,0.7893798
id_58_12_RGB_mock_frame_00_00_01.png,0.83109033,0.83109033,0.7408455,0.7408455,0.57760274,0.57760274,0.6431514,0.6431514,0.7163389,0.71633875,0.6190424,0.6190424,0.78882426,0.78882426,0.7077848,0.7077848,0.7484972,0.7484971,0.7091117,0.7091117,0.66507816,0.66507816,0.7231244,0.7231244,0.6892431,0.6892431,0.7485001,0.74850005,0.49530667,0.49530667,0.41864067,0.41864067,0.5971296,0.5971296,0.38118923,0.38118917,0.55968535,0.55968535,0.46187997,0.46187997,0.52829045,0.52829045,0.7226093,0.7226093,0.07923418,0.07923418,0.50116086,0.50116086,0.53803957,0.53803957,0.7232932,0.7232932,0.79260874,0.79260874,0.8280415,0.8280415,0.8521483,0.8521483,0.5874548,0.5874548
id_58_12_RGB_mock_frame_00_00_01.png,0.83109033,0.83109033,0.7408455,0.7408455,0.57760274,0.57760274,0.6431514,0.6431514,0.7163389,0.71633875,0.6190424,0.6190424,0.78882426,0.78882426,0.7077848,0.7077848,0.7484972,0.7484971,0.7091117,0.7091117,0.66507816,0.66507816,0.7231244,0.7231244,0.6892431,0.6892431,0.7485001,0.74850005,0.49530667,0.49530667,0.41864067,0.41864067,0.5971296,0.5971296,0.38118923,0.38118917,0.55968535,0.55968535,0.46187997,0.46187997,0.52829045,0.52829045,0.7226093,0.7226093,0.07923418,0.07923418,0.50116086,0.50116086,0.53803957,0.53803957,0.7232932,0.7232932,0.79260874,0.79260874,0.8280415,0.8280415,0.8521483,0.8521483,0.5874548,0.5874548
id_59_12_RGB_mock_frame_00_00_01.png,0.8484679,0.8484679,0.71415913,0.71415913,0.6480387,0.6480387,0.6318249,0.6318249,0.69546133,0.69546133,0.76762736,0.76762736,0.71974003,0.71974003,0.5988896,0.5988896,0.7899544,0.7899544,0.67420924,0.67420924,0.64474857,0.64474857,0.73572195,0.73572195,0.7033837,0.7033837,0.6872906,0.68729055,0.47981673,0.47981673,0.40330887,0.40330887,0.6322731,0.6322731,0.5129982,0.51299816,0.58101946,0.58101946,0.5040201,0.5040201,0.61820793,0.61820793,0.8555121,0.8555121,0.5112271,0.5112271,0.12659311,0.12659311,0.67636275,0.67636275,0.6301639,0.6301639,0.6820239,0.6820239,0.7778287,0.7778287,0.84606814,0.84606814,0.6818353,0.6818353
id_59_12_RGB_mock_frame_00_00_01.png,0.8484679,0.8484679,0.71415913,0.71415913,0.6480387,0.6480387,0.6318249,0.6318249,0.69546133,0.69546133,0.76762736,0.76762736,0.71974003,0.71974003,0.5988896,0.5988896,0.7899544,0.7899544,0.67420924,0.67420924,0.64474857,0.64474857,0.73572195,0.73572195,0.7033837,0.7033837,0.6872906,0.68729055,0.47981673,0.47981673,0.40330887,0.40330887,0.6322731,0.6322731,0.5129982,0.51299816,0.58101946,0.58101946,0.5040201,0.5040201,0.61820793,0.61820793,0.8555121,0.8555121,0.5112271,0.5112271,0.12659311,0.12659311,0.67636275,0.67636275,0.6301639,0.6301639,0.6820239,0.6820239,0.7778287,0.7778287,0.84606814,0.84606814,0.6818353,0.6818353
id_5_8_RGB_mock_frame_00_00_01.png,0.78495187,0.78495187,0.6822604,0.6822604,0.6762951,0.6762951,0.45882237,0.45882237,0.6129536,0.6129536,0.69372207,0.69372207,0.60490364,0.60490364,0.7124199,0.7124199,0.8624689,0.8624689,0.5530757,0.5530757,0.460997,0.460997,0.86589986,0.86589986,0.92145044,0.92145044,0.75103784,0.75103796,0.6674899,0.6674899,0.70567167,0.70567167,0.51902485,0.51902485,0.68063223,0.6806322,0.80038065,0.80038065,0.6709643,0.6709643,0.59617114,0.59617114,0.75397086,0.75397086,0.50899506,0.50899506,0.7027277,0.7027277,0.05671096,0.05671096,0.74714226,0.74714226,0.5438106,0.5438106,0.85245895,0.85245895,0.71424973,0.71424973,0.49621725,0.49621725
id_5_8_RGB_mock_frame_00_00_01.png,0.78495187,0.78495187,0.6822604,0.6822604,0.6762951,0.6762951,0.45882237,0.45882237,0.6129536,0.6129536,0.69372207,0.69372207,0.60490364,0.60490364,0.7124199,0.7124199,0.8624689,0.8624689,0.5530757,0.5530757,0.460997,0.460997,0.86589986,0.86589986,0.92145044,0.92145044,0.75103784,0.75103796,0.6674899,0.6674899,0.70567167,0.70567167,0.51902485,0.51902485,0.68063223,0.6806322,0.80038065,0.80038065,0.6709643,0.6709643,0.59617114,0.59617114,0.75397086,0.75397086,0.50899506,0.50899506,0.7027277,0.7027277,0.05671096,0.05671096,0.74714226,0.74714226,0.5438106,0.5438106,0.85245895,0.85245895,0.71424973,0.71424973,0.49621725,0.49621725
id_60_12_RGB_mock_frame_00_00_01.png,0.80721366,0.80721366,0.7608535,0.7608535,0.68090117,0.68090117,0.71160656,0.71160656,0.7110347,0.7110347,0.7476362,0.7476362,0.75710344,0.75710344,0.735861,0.735861,0.7749212,0.7749211,0.74364,0.74364,0.6408938,0.6408938,0.6936536,0.6936536,0.7416591,0.7416591,0.6522354,0.6522354,0.58762413,0.58762413,0.60676366,0.60676366,0.6380225,0.6380225,0.632489,0.632489,0.6089425,0.6089425,0.60882485,0.60882485,0.64946115,0.64946115,0.69265795,0.69265795,0.716403,0.716403,0.6062793,0.6062793,0.77134395,0.77134395,0.1568386,0.1568386,0.55872655,0.55872655,0.8063176,0.8063176,0.671083,0.671083,0.78897923,0.78897923
id_60_12_RGB_mock_frame_00_00_01.png,0.80721366,0.80721366,0.7608535,0.7608535,0.68090117,0.68090117,0.71160656,0.71160656,0.7110347,0.7110347,0.7476362,0.7476362,0.75710344,0.75710344,0.735861,0.735861,0.7749212,0.7749211,0.74364,0.74364,0.6408938,0.6408938,0.6936536,0.6936536,0.7416591,0.7416591,0.6522354,0.6522354,0.58762413,0.58762413,0.60676366,0.60676366,0.6380225,0.6380225,0.632489,0.632489,0.6089425,0.6089425,0.60882485,0.60882485,0.64946115,0.64946115,0.69265795,0.69265795,0.716403,0.716403,0.6062793,0.6062793,0.77134395,0.77134395,0.1568386,0.1568386,0.55872655,0.55872655,0.8063176,0.8063176,0.671083,0.671083,0.78897923,0.78897923
id_6_8_RGB_mock_frame_00_00_01.png,0.7991987,0.7991987,0.67311907,0.67311907,0.6931378,0.6931378,0.49423826,0.49423826,0.6353825,0.63538253,0.69808626,0.69808626,0.6885724,0.6885724,0.73146135,0.73146135,0.81218493,0.81218493,0.5936617,0.5936617,0.48094237,0.48094237,0.8235744,0.8235744,0.8444733,0.8444733,0.69156414,0.6915641,0.6552045,0.6552045,0.7597963,0.7597963,0.57774,0.57774,0.7188174,0.7188175,0.7817676,0.7817676,0.56988126,0.56988126,0.62666816,0.62666816,0.7786443,0.7786443,0.77009773,0.77009773,0.68670166,0.68670166,0.4571715,0.4571715,0.5320492,0.5320492,0.21201575,0.21201575,0.7389105,0.7389105,0.6470771,0.6470771,0.71353173,0.71353173
id_6_8_RGB_mock_frame_00_00_01.png,0.7991987,0.7991987,0.67311907,0.67311907,0.6931378,0.6931378,0.49423826,0.49423826,0.6353825,0.63538253,0.69808626,0.69808626,0.6885724,0.6885724,0.73146135,0.73146135,0.81218493,0.81218493,0.5936617,0.5936617,0.48094237,0.48094237,0.8235744,0.8235744,0.8444733,0.8444733,0.69156414,0.6915641,0.6552045,0.6552045,0.7597963,0.7597963,0.57774,0.57774,0.7188174,0.7188175,0.7817676,0.7817676,0.56988126,0.56988126,0.62666816,0.62666816,0.7786443,0.7786443,0.77009773,0.77009773,0.68670166,0.68670166,0.4571715,0.4571715,0.5320492,0.5320492,0.21201575,0.21201575,0.7389105,0.7389105,0.6470771,0.6470771,0.71353173,0.71353173
id_7_8_RGB_mock_frame_00_00_01.png,0.7571292,0.7571292,0.6010752,0.6010752,0.7481586,0.7481586,0.8089415,0.8089415,0.7474623,0.7474623,0.5522143,0.5522143,0.7448759,0.7448759,0.7289591,0.7289591,0.5346444,0.5346445,0.78002954,0.78002954,0.81279516,0.81279516,0.76044154,0.76044154,0.48192877,0.48192877,0.5332793,0.5332793,0.7019133,0.7019133,0.81331,0.81331,0.6690439,0.6690439,0.75579435,0.7557944,0.6651941,0.6651941,0.6070093,0.6070093,0.76561606,0.76561606,0.70007133,0.70007133,0.8377606,0.8377606,0.7330297,0.7330297,0.83384764,0.83384764,0.66093326,0.66093326,0.67249554,0.67249554,0.19478649,0.19478649,0.6239728,0.6239728,0.79642355,0.79642355
id_7_8_RGB_mock_frame_00_00_01.png,0.7571292,0.7571292,0.6010752,0.6010752,0.7481586,0.7481586,0.8089415,0.8089415,0.7474623,0.7474623,0.5522143,0.5522143,0.7448759,0.7448759,0.7289591,0.7289591,0.5346444,0.5346445,0.78002954,0.78002954,0.81279516,0.81279516,0.76044154,0.76044154,0.48192877,0.48192877,0.5332793,0.5332793,0.7019133,0.7019133,0.81331,0.81331,0.6690439,0.6690439,0.75579435,0.7557944,0.6651941,0.6651941,0.6070093,0.6070093,0.76561606,0.76561606,0.70007133,0.70007133,0.8377606,0.8377606,0.7330297,0.7330297,0.83384764,0.83384764,0.66093326,0.66093326,0.67249554,0.67249554,0.19478649,0.19478649,0.6239728,0.6239728,0.79642355,0.79642355
id_8_8_RGB_mock_frame_00_00_01.png,0.6776099,0.6776099,0.50874317,0.50874317,0.72600585,0.72600585,0.78179896,0.78179896,0.6520847,0.6520847,0.5727691,0.5727691,0.63763505,0.63763505,0.77050996,0.77050996,0.7413205,0.7413205,0.7880807,0.7880807,0.6712668,0.6712668,0.7723073,0.7723073,0.7343401,0.7343401,0.5087977,0.50879765,0.70922357,0.70922357,0.86028266,0.86028266,0.61501783,0.61501783,0.7994047,0.7994047,0.772964,0.772964,0.7947699,0.7947699,0.7278067,0.7278067,0.7368633,0.7368633,0.8524654,0.8524654,0.7859634,0.7859634,0.68817,0.68817,0.63222647,0.63222647,0.68474865,0.68474865,0.6634948,0.6634948,0.19571829,0.19571829,0.6736148,0.6736148
id_8_8_RGB_mock_frame_00_00_01.png,0.6776099,0.6776099,0.50874317,0.50874317,0.72600585,0.72600585,0.78179896,0.78179896,0.6520847,0.6520847,0.5727691,0.5727691,0.63763505,0.63763505,0.77050996,0.77050996,0.7413205,0.7413205,0.7880807,0.7880807,0.6712668,0.6712668,0.7723073,0.7723073,0.7343401,0.7343401,0.5087977,0.50879765,0.70922357,0.70922357,0.86028266,0.86028266,0.61501783,0.61501783,0.7994047,0.7994047,0.772964,0.772964,0.7947699,0.7947699,0.7278067,0.7278067,0.7368633,0.7368633,0.8524654,0.8524654,0.7859634,0.7859634,0.68817,0.68817,0.63222647,0.63222647,0.68474865,0.68474865,0.6634948,0.6634948,0.19571829,0.19571829,0.6736148,0.6736148
id_9_8_RGB_mock_frame_00_00_01.png,0.74592614,0.74592614,0.6064085,0.6064085,0.7193239,0.7193239,0.5394768,0.5394768,0.5830591,0.5830591,0.5186819,0.5186819,0.5395791,0.5395791,0.50348955,0.50348955,0.75796556,0.75796556,0.50273955,0.50273955,0.6728556,0.6728556,0.91328776,0.91328776,0.8570851,0.8570851,0.6855535,0.6855535,0.7188752,0.7188752,0.70584035,0.70584035,0.67872536,0.67872536,0.78166795,0.78166795,0.7919468,0.7919468,0.67535686,0.67535686,0.57142603,0.57142603,0.8915355,0.8915355,0.6287904,0.6287904,0.6812533,0.6812533,0.52806586,0.52806586,0.83634937,0.83634937,0.7012123,0.7012123,0.83561707,0.83561707,0.6743351,0.6743351,0.17188716,0.17188716
id_9_8_RGB_mock_frame_00_00_01.png,0.74592614,0.74592614,0.6064085,0.6064085,0.7193239,0.7193239,0.5394768,0.5394768,0.5830591,0.5830591,0.5186819,0.5186819,0.5395791,0.5395791,0.50348955,0.50348955,0.75796556,0.75796556,0.50273955,0.50273955,0.6728556,0.6728556,0.91328776,0.91328776,0.8570851,0.8570851,0.6855535,0.6855535,0.7188752,0.7188752,0.70584035,0.70584035,0.67872536,0.67872536,0.78166795,0.78166795,0.7919468,0.7919468,0.67535686,0.67535686,0.57142603,0.57142603,0.8915355,0.8915355,0.6287904,0.6287904,0.6812533,0.6812533,0.52806586,0.52806586,0.83634937,0.83634937,0.7012123,0.7012123,0.83561707,0.83561707,0.6743351,0.6743351,0.17188716,0.17188716
